區間: 長 [8, 17], 寬 [8, 17]
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 1602)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 2489)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3517)
  (9.0, 8.0, 3636)
  (9.0, 8.0, 3636)
  (9.0, 8.0, 3636)
  (9.0, 8.0, 3636)
  (9.0, 8.0, 3636)
  (9.0, 8.0, 3636)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 3870)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4237)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4726)
  (9.0, 8.0, 4953)
  (9.0, 8.0, 4953)
  (9.0, 8.0, 4953)
  (9.0, 8.0, 4953)
  (9.0, 8.0, 5359)
  (9.0, 8.0, 5359)
  (9.0, 8.0, 5359)
  (9.0, 8.0, 6373)
  (9.0, 8.0, 6373)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6517)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 6944)
  (9.0, 8.0, 7443)
  (9.0, 8.0, 7443)
  (9.0, 8.0, 7443)
  (9.0, 8.0, 7443)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8188)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8259)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8512)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8566)
  (9.0, 8.0, 8951)
  (9.0, 8.0, 8951)
  (9.0, 8.0, 8951)
  (9.0, 8.0, 8951)
  (9.0, 8.0, 8951)
  (9.0, 8.0, 8951)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9038)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9268)
  (9.0, 8.0, 9526)
  (9.0, 8.0, 9526)
  (9.0, 8.0, 9526)
  (9.0, 8.0, 9526)
  (9.0, 8.0, 9657)
  (9.0, 8.0, 9657)
